"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"order_cancelled","payment_notification_buyer","payment_processed"
"order_cancelled","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","pending_authenticity_check","payment_notification_buyer","payment_processed"
"buyer_confirmed","item_delivered","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","payment_notification_buyer","payment_processed"
"buyer_confirmed","item_delivered","pending_delivery_arrangement","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","pending_authenticity_check","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","pending_authenticity_check","payment_notification_buyer","payment_processed"
"order_cancelled","payment_notification_buyer","payment_processed"
"order_cancelled","payment_notification_buyer","payment_processed"
"buyer_confirmed","payment_notification_buyer","payment_processed"
"buyer_confirmed","item_delivered","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","pending_authenticity_check","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","payment_notification_buyer","payment_processed"
"order_cancelled","payment_notification_buyer","payment_processed"
"buyer_confirmed","authenticity_check_successful","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","pending_authenticity_check","payment_notification_buyer","payment_processed"
"dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","pending_authenticity_check","payment_notification_buyer","payment_processed"
"buyer_confirmed","payment_notification_buyer","payment_processed"
"buyer_confirmed","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
"buyer_confirmed","authenticity_check_successful","payment_notification_buyer","payment_processed"
"buyer_confirmed","dispatch_for_delivery","pending_delivery_arrangement","authenticity_check_successful","seller_shipped","payment_notification_buyer","payment_processed"
